0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.6677067557438549,-0.3830503479645747,0.07845792486941476,1.1755368968853046,0.07105513442542444,-0.41706875729217946,-0.8289621440563621,-1.1055289425036396
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.6418340635374697,-0.6677001367750525,0.07845792486941476,-0.902138550309688,-1.5451175518221205,-0.41706875729217946,-0.8289621440563621,0.16862813684393124
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2569549073303879,-1.2488835699818857,1.1507209674995058,-0.40745392002516606,-0.6472438372401511,-0.41706875729217946,1.670792776427028,0.052795675085061146
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.9639935476455832,-1.2488835699818857,-0.7040042954282193,-0.011706215797548405,-1.4014577574890053,-0.41706875729217946,-0.41233632397579706,-0.6421990954681593
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5262953559721952,0.6438273237053672,-0.03746240406356806,-0.11064314185445281,0.10697008300870321,-0.41706875729217946,-0.41233632397579706,-0.6421990954681593
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.6266733657392319,-0.1550723161541595,0.04947784263616906,-0.011706215797548405,1.5076530777565755,-0.41706875729217946,-0.8289621440563621,-1.5688587895391202
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08589846944535048,0.984023379014738,2.6576852436282827,-1.1989493284804014,0.8252690546742787,-0.41706875729217946,-0.8289621440563621,0.7477904456382817
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.2571486027024159,1.289196818140659,-0.38522339086251656,-1.2978862545373058,0.3942896716749334,0.6620194988899966,0.420915316185333,-1.33719386602138
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.8591606444936634,-0.7132493994106167,2.5417649146952996,0.6808522666007825,1.112588643340509,-0.41706875729217946,2.087418596507593,-0.2947017101915491
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.11659850272676263,1.2633105366137614,-0.9358449532941849,-1.3968231805942102,-1.5451175518221205,-0.41706875729217946,-0.41233632397579706,0.8636229073971518
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.10899233209678938,-0.3964238233314119,-0.5880839664952365,1.274473822942209,1.3280783348401817,-0.41706875729217946,-0.41233632397579706,-1.2213614042625098
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.2451020085544283,1.4187606364223442,-0.44318355532900794,-0.8032016242527836,-1.5451175518221205,-0.41706875729217946,1.254166956346463,1.326952754432632
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.0836709028546278,-1.2488835699818857,-0.6460441309617279,-1.100012402423497,1.0048437975906725,-0.41706875729217946,-0.41233632397579706,1.326952754432632
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.055972309824206735,-0.35372138961057037,0.48417907613485467,0.1861676363162604,-1.616947448988678,-0.41706875729217946,1.670792776427028,0.16862813684393124
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.4504206186450513,-0.5492588128578656,1.0637807207997687,-0.11064314185445281,0.3942896716749334,-0.41706875729217946,-0.8289621440563621,-1.5688587895391202
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.042583373265086225,-1.2488835699818857,-0.3272632263960251,1.3734107489991134,1.579482974923133,-0.41706875729217946,-0.41233632397579706,0.2844605986028013
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.17849910573794792,-0.17248431626048713,0.020497760402923355,-0.40745392002516606,0.17879998017526075,2.8201960112543487,0.004289496104767974,-0.6421990954681593
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9122654249967915,2.0555234387898693,0.6580595695343289,-1.2978862545373058,0.5738644145913273,-0.41706875729217946,-0.41233632397579706,1.095287830914892
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0194827193200684,0.12289073497289965,-0.9068648710609393,0.48297841448697365,1.1485035919237876,0.6620194988899966,-0.41233632397579706,0.7477904456382817
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8099343561276207,-0.35994469002880153,-0.7909445421279564,1.5712846011129222,0.789354106091,-0.41706875729217946,-0.8289621440563621,0.7477904456382817
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.30602637450452036,0.9227172493628012,-0.5880839664952365,-0.40745392002516606,-1.2218830145726114,-0.41706875729217946,0.004289496104767974,0.16862813684393124
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.02927415576276881,-0.18400404256657463,3.0634063948937227,-1.4957601066511146,0.933013900424115,-0.41706875729217946,-0.8289621440563621,-1.45302632778025
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.46155057465419785,1.3334881796278575,1.2956213786657345,-0.11064314185445281,-0.21626445424080576,-0.41706875729217946,0.004289496104767974,1.211120292673762
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.031955862336920965,1.5926489188530266,0.25233841826888903,-0.11064314185445281,1.112588643340509,1.7411077550721725,0.420915316185333,0.7477904456382817
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.314797809487998,1.1794945969384352,0.020497760402923355,0.1861676363162604,-0.8627335287398237,-0.41706875729217946,-0.41233632397579706,-1.5688587895391202
0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.20972566822321492,0.06760928976839937,0.6870396517675746,-0.40745392002516606,-0.3958391971571997,-0.41706875729217946,0.004289496104767974,1.095287830914892
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8263676768484964,-1.2488835699818857,-0.6750242131949736,-0.902138550309688,-1.0782232202394963,-0.41706875729217946,-0.8289621440563621,1.095287830914892
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.39411502313024943,-0.34388989905623707,0.10743800710266048,-1.4957601066511146,-0.3958391971571997,1.7411077550721725,-0.41233632397579706,-1.33719386602138
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.35647466674238293,0.9748208390345877,-0.6170640487284822,0.48297841448697365,1.5076530777565755,-0.41706875729217946,2.504044416588158,0.7477904456382817
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5568378495342264,-0.550351200697236,0.1943782538023976,-1.4957601066511146,1.1844185405070664,-0.41706875729217946,-0.41233632397579706,0.7477904456382817
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.028759596715703658,-1.2488835699818857,0.33927866496862613,1.769158453226731,-1.4732876546555629,-0.41706875729217946,0.004289496104767974,-1.1055289425036396
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5276467383798173,-1.2488835699818857,1.0058205563332774,-0.40745392002516606,0.3224597745083759,-0.41706875729217946,-0.41233632397579706,-0.6421990954681593
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-0.5821167097165271,-0.6329754445477945,0.48417907613485467,-0.30851699396826165,-0.10851960849096945,0.6620194988899966,-0.8289621440563621,-0.7580315572270295
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.8990380010873044,0.7778268986681319,0.6870396517675746,-1.1989493284804014,-1.7246922947385144,-0.41706875729217946,-0.41233632397579706,-0.17886924843267904
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2996580134527151,0.6017869432205077,0.3102985827353804,0.7797891926576869,0.5738644145913273,-0.41706875729217946,-0.41233632397579706,0.9794553691560218
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.18084966366306163,-0.3843744544365388,-0.240322979696288,-0.902138550309688,0.35837472309165463,-0.41706875729217946,0.004289496104767974,0.7477904456382817
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.48955113365981023,-0.7298338329719668,-0.8489047065944478,0.48297841448697365,-0.6831587858234298,-0.41706875729217946,2.087418596507593,1.326952754432632
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04415683414508833,0.07525600464399193,-0.6750242131949736,1.0765999708284002,-1.4732876546555629,-0.41706875729217946,-0.41233632397579706,0.7477904456382817
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006155786055190847,1.088495379652704,0.16539817156915188,-1.2978862545373058,-1.3296278603224478,-0.41706875729217946,0.004289496104767974,1.095287830914892
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8310109701937959,0.10571045349916573,-0.9068648710609393,-1.4957601066511146,0.07105513442542444,1.7411077550721725,-0.8289621440563621,1.326952754432632
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.44778931918837556,0.5660360684774776,-0.8489047065944478,0.1861676363162604,1.435823180590018,-0.41706875729217946,0.004289496104767974,0.052795675085061146
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2236213783424739,0.8825306179386915,-0.732984377661465,-0.6053277721389748,-0.07260465990769067,-0.41706875729217946,-0.41233632397579706,1.6744501397092424
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3760841507896181,-0.5441610029408039,-0.6460441309617279,-0.011706215797548405,1.7949726664228056,-0.41706875729217946,0.004289496104767974,1.4427852161915022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.8138914190349236,-0.2156501872465161,-0.8199246243612022,-1.4957601066511146,-0.6831587858234298,-0.41706875729217946,-0.8289621440563621,0.7477904456382817
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.39874045780246625,-1.2488835699818857,-0.5880839664952365,0.1861676363162604,-0.1444345570742482,-0.41706875729217946,1.670792776427028,0.6319579838794116
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.31596357950307163,1.5932116641036114,-0.5880839664952365,-1.1989493284804014,-1.0423082716562175,-0.41706875729217946,1.254166956346463,-0.2947017101915491
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5387000447828515,-1.2488835699818857,0.7160197340008203,-0.5063908460820704,0.7534391575077212,0.6620194988899966,-0.8289621440563621,1.4427852161915022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.070315957288464,0.11103998204882115,-0.8778847888276935,0.7797891926576869,1.6513128720896906,-0.41706875729217946,-0.41233632397579706,0.052795675085061146
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.767509377103809,0.4446155049983716,-0.6170640487284822,-1.100012402423497,0.46611956884149097,-0.41706875729217946,-0.8289621440563621,0.5161255221205415
